Epoch: 20, lr: 5.00e-04 - train loss: 4.91e-01, train mel_loss: 4.88e-01, train gate_loss: 1.87e-03, train attn_loss: 1.28e-03, train attn_weight: 12.50 - valid loss: 4.65e-01, valid mel_loss: 4.62e-01, valid gate_loss: 1.64e-03, valid attn_loss: 1.53e-03, valid attn_weight: 12.50
Epoch: 21, lr: 5.00e-04 - train loss: 4.83e-01, train mel_loss: 4.80e-01, train gate_loss: 1.74e-03, train attn_loss: 1.20e-03, train attn_weight: 11.66 - valid loss: 4.61e-01, valid mel_loss: 4.58e-01, valid gate_loss: 1.74e-03, valid attn_loss: 1.44e-03, valid attn_weight: 11.66
Epoch: 22, lr: 3.00e-04 - train loss: 4.74e-01, train mel_loss: 4.71e-01, train gate_loss: 1.77e-03, train attn_loss: 1.11e-03, train attn_weight: 10.88 - valid loss: 4.52e-01, valid mel_loss: 4.49e-01, valid gate_loss: 1.65e-03, valid attn_loss: 1.33e-03, valid attn_weight: 10.88
Epoch: 23, lr: 3.00e-04 - train loss: 4.74e-01, train mel_loss: 4.71e-01, train gate_loss: 1.58e-03, train attn_loss: 1.04e-03, train attn_weight: 10.15 - valid loss: 4.49e-01, valid mel_loss: 4.46e-01, valid gate_loss: 1.60e-03, valid attn_loss: 1.25e-03, valid attn_weight: 10.15
Epoch: 24, lr: 3.00e-04 - train loss: 4.71e-01, train mel_loss: 4.68e-01, train gate_loss: 1.62e-03, train attn_loss: 9.69e-04, train attn_weight: 9.47 - valid loss: 4.46e-01, valid mel_loss: 4.43e-01, valid gate_loss: 1.64e-03, valid attn_loss: 1.17e-03, valid attn_weight: 9.47
Epoch: 25, lr: 3.00e-04 - train loss: 4.64e-01, train mel_loss: 4.62e-01, train gate_loss: 1.61e-03, train attn_loss: 9.02e-04, train attn_weight: 8.84 - valid loss: 4.43e-01, valid mel_loss: 4.40e-01, valid gate_loss: 1.50e-03, valid attn_loss: 1.09e-03, valid attn_weight: 8.84
Epoch: 26, lr: 3.00e-04 - train loss: 4.64e-01, train mel_loss: 4.61e-01, train gate_loss: 1.68e-03, train attn_loss: 8.43e-04, train attn_weight: 8.25 - valid loss: 4.39e-01, valid mel_loss: 4.37e-01, valid gate_loss: 1.54e-03, valid attn_loss: 1.02e-03, valid attn_weight: 8.25
Epoch: 27, lr: 3.00e-04 - train loss: 4.58e-01, train mel_loss: 4.55e-01, train gate_loss: 1.68e-03, train attn_loss: 7.79e-04, train attn_weight: 7.69 - valid loss: 4.37e-01, valid mel_loss: 4.35e-01, valid gate_loss: 1.36e-03, valid attn_loss: 9.45e-04, valid attn_weight: 7.69
Epoch: 28, lr: 1.00e-04 - train loss: 4.57e-01, train mel_loss: 4.55e-01, train gate_loss: 1.49e-03, train attn_loss: 7.32e-04, train attn_weight: 7.18 - valid loss: 4.35e-01, valid mel_loss: 4.33e-01, valid gate_loss: 1.38e-03, valid attn_loss: 8.85e-04, valid attn_weight: 7.18
Epoch: 29, lr: 1.00e-04 - train loss: 4.56e-01, train mel_loss: 4.54e-01, train gate_loss: 1.38e-03, train attn_loss: 6.80e-04, train attn_weight: 6.70 - valid loss: 4.36e-01, valid mel_loss: 4.34e-01, valid gate_loss: 1.46e-03, valid attn_loss: 8.24e-04, valid attn_weight: 6.70
